Book	Member	Employee	DateOfLoan	DateToReturn	DateReturned	LoanId	Rating	LateDays	LateFee
0688017614	430	2	1384	242	99	9160	3	0	0
0688017614	430	3	358	899	125	16716	3	0	0
0688017614	430	18	892	61	1243	11862	3	0	0
068803196X	735	20	357	1053	74	13582	5	210	35.7
0688032079	985	16	1019	344	154	5746	8	21	3.57
0688032079	985	17	770	257	1504	18635	8	299	50.83
0688032079	985	21	578	434	1484	8253	8	0	0
0688044816	589	3	421	1091	1316	9734	8	0	0
0688044816	589	16	469	313	938	9225	8	0	0
0688044816	589	21	1088	798	337	19750	8	0	0
0688044816	704	3	421	1091	1316	9734	2	0	0
0688044816	704	16	469	313	938	9225	2	0	0
0688044816	704	21	1088	798	337	19750	2	0	0
0688064345	145	5	1257	740	398	14282	0	225	38.25
0688065317	819	17	1009	1516	404	14685	5	0	0
0688084915	752	21	599	1097	614	17583	4	255	43.35
0688089291	899	7	959	494	832	5158	7	0	0
0688121195	756	11	1342	1241	1483	16452	4	129	21.93
0688121195	756	15	188	454	1735	19742	4	221	37.57
0688141218	677	5	1201	211	1433	15769	6	0	0
0688148840	818	12	64	1047	659	2767	3	0	0
0688148956	668	23	47	560	70	511	5	0	0
068815090X	261	22	1221	600	1199	8628	8	0	0
068815090X	261	24	994	1515	757	4552	8	0	0
068815090X	261	24	1206	905	586	12795	8	246	41.82
068815090X	348	22	1221	600	1199	8628	10	0	0
068815090X	348	24	994	1515	757	4552	10	0	0
068815090X	348	24	1206	905	586	12795	10	246	41.82
0688155502	146	19	1324	534	1109	9066	7	0	0
0688156126	707	3	965	1196	965	14690	2	0	0
0688156126	707	22	5	184	149	21796	2	236	40.12
0688161162	2	2	69	1289	69	21605	8	0	0
0688170528	351	7	372	1488	798	12072	4	0	0
0688171478	53	2	1094	247	397	5473	3	0	0
0688171478	53	23	1326	1460	1450	13624	3	0	0
0688171478	931	2	1094	247	397	5473	1	0	0
0688171478	931	23	1326	1460	1450	13624	1	0	0
0688175023	559	10	1313	659	1220	16154	8	162	27.54
0688175023	559	15	235	488	155	15372	8	0	0
0688175023	559	16	916	1384	812	19111	8	119	20.23
0688175023	831	10	1313	659	1220	16154	10	162	27.54
0688175023	831	15	235	488	155	15372	10	0	0
0688175023	831	16	916	1384	812	19111	10	119	20.23
0688176461	512	10	531	680	1207	9441	0	0	0
0688176461	512	13	519	165	1656	13452	0	181	30.77
0688176461	753	10	531	680	1207	9441	9	0	0
0688176461	753	13	519	165	1656	13452	9	181	30.77
0689120958	553	13	1016	1125	1148	16774	0	186	31.62
0689315732	282	8	683	446	1317	15269	6	0	0
0689704208	154	1	1257	740	1457	14136	4	234	39.78
0689704208	154	2	66	467	628	11595	4	0	0
0689715161	683	9	373	318	453	9827	8	0	0
0689715161	683	23	582	849	1401	10305	8	326	55.42
0689804091	629	5	663	709	800	14001	1	0	0
0689804091	629	11	997	820	529	10533	1	0	0
0689809859	134	6	630	287	1366	16016	2	179	30.43
0689810962	292	12	568	536	909	7240	1	0	0
0689817215	591	2	195	665	1419	12609	4	90	15.3
0689819773	349	12	312	806	705	6678	0	0	0
0689819781	381	10	831	1433	574	22079	0	70	11.9
0689819781	381	11	476	334	177	8700	0	0	0
0689819781	381	13	827	1420	1279	14181	0	0	0
0689823908	573	4	591	1274	373	19731	10	225	38.25
0689825587	112	20	153	604	1165	15589	6	0	0
0689829698	498	1	575	1115	575	8511	8	0	0
0689831528	371	20	1101	1419	569	14080	4	0	0
0689846215	843	12	35	554	737	158	9	0	0
0689846215	843	16	1478	1411	1059	11953	9	0	0
0689846215	843	17	127	696	1188	11177	9	0	0
0689849095	20	18	1016	1125	1477	19488	3	0	0
0689855540	136	15	795	847	1062	4441	8	0	0
0689855540	136	21	1232	229	825	16066	8	112	19.04
0689855540	682	15	795	847	1062	4441	5	0	0
0689855540	682	21	1232	229	825	16066	5	112	19.04
0689856741	871	8	1100	1082	1323	13006	5	0	0
0690566379	412	20	862	850	541	9150	8	30	5.1
0691033277	84	2	973	995	375	5932	5	0	0
0691049890	512	1	102	30	1064	316	10	0	0
0691058954	48	7	668	457	22	21900	3	0	0
0691058954	48	24	1218	839	1040	10634	3	189	32.13
0694013889	580	4	270	1012	141	6670	2	0	0
0694013889	580	11	603	164	1225	21273	2	17	2.89
0694056111	205	2	1389	926	289	15102	4	0	0
0694056111	205	11	46	1217	1373	16447	4	0	0
0694056111	205	17	260	11	1472	7799	4	0	0
0694056111	685	2	1389	926	289	15102	10	0	0
0694056111	685	11	46	1217	1373	16447	10	0	0
0694056111	685	17	260	11	1472	7799	10	0	0
0696010976	955	12	1309	644	25	8864	7	0	0
0696200341	425	9	810	186	825	10018	0	0	0
0698103505	899	9	954	58	1471	18048	2	0	0
0698103505	899	20	218	475	1427	13630	2	0	0
069811924X	841	20	1347	571	497	16630	9	0	0
0701135026	690	7	14	62	488	11117	1	0	0
0702220140	284	14	900	1231	822	3901	3	0	0
0702220140	284	16	258	1361	1504	21068	3	74	12.58
0702220140	284	18	761	612	48	12773	3	0	0
0702220140	892	14	900	1231	822	3901	3	0	0
0702220140	892	16	258	1361	1504	21068	3	74	12.58
0702220140	892	18	761	612	48	12773	3	0	0
0702226262	548	4	516	193	960	17851	0	0	0
0702226262	548	8	969	506	720	10721	0	0	0
0702227579	327	4	322	1429	187	16795	6	0	0
0702227579	327	12	1107	354	97	15056	6	0	0
0704349469	455	19	898	1417	379	14182	1	212	36.04
0706430131	15	15	456	441	889	1464	10	0	0
0706430131	15	15	683	446	1290	2686	10	0	0
0706430131	951	15	456	441	889	1464	5	0	0
0706430131	951	15	683	446	1290	2686	5	0	0
0708964583	101	1	739	221	739	19628	3	0	0
0708964583	101	1	783	432	474	21165	3	0	0
0711915474	301	8	999	404	994	10050	6	0	0
0713442549	17	17	550	485	550	15585	1	0	0
0715306316	299	7	1185	1272	9	19501	7	0	0
0715630954	850	1	1189	288	233	8418	3	0	0
071811115X	911	4	36	196	1254	19041	9	0	0
0718120043	762	9	831	1433	341	13145	10	0	0
0718121449	842	21	1244	321	722	15439	0	0	0
0718146298	541	2	695	728	788	15358	8	0	0
0718146298	541	17	472	1201	1486	17099	8	0	0
0718146298	541	23	56	1493	1514	9003	8	0	0
0719552885	302	3	74	469	1065	13365	6	0	0
0719552885	302	3	1237	1481	577	7205	6	0	0
0719552885	302	12	42	56	888	6313	6	0	0
0720209358	550	18	108	1388	1149	12845	4	0	0
0721408230	461	15	299	819	299	17504	9	0	0
0721408230	461	15	1229	1441	1233	16602	9	0	0
0721408230	461	18	1158	153	206	11993	9	127	21.59
0721408281	425	11	1344	1523	1657	13535	8	196	33.32
0721408281	425	17	1179	59	120	14828	8	195	33.15
0722147929	77	19	476	334	137	8802	4	0	0
0722147929	77	22	1019	344	600	8973	4	0	0
0723237670	381	12	170	487	548	8755	2	0	0
0723303568	698	8	88	396	76	12096	10	64	10.88
0723303568	698	23	159	1063	1407	949	10	316	53.72
0725106859	793	10	981	451	580	9182	0	0	0
0725106859	793	14	449	597	143	14074	0	354	60.18
0738807338	815	6	464	550	1013	18624	4	0	0
0738807338	815	14	647	873	329	14759	4	0	0
0738807338	815	23	1142	1375	621	13893	4	27	4.59
0738846503	44	23	1123	1013	464	7894	8	0	0
0739307312	14	15	781	505	161	8923	0	12	2.04
0739408909	269	4	349	1149	1412	18056	4	0	0
0739408909	269	6	1243	501	1243	21483	4	0	0
0739410199	525	19	1255	1112	426	21369	2	0	0
0739415352	368	13	128	131	574	15323	10	0	0
0740704818	132	12	1143	884	3	13026	4	172	29.24
0740704818	132	14	250	111	543	20568	4	0	0
0740704818	132	24	456	441	1696	16026	4	183	31.11
0740705490	959	3	602	611	695	21291	3	0	0
0740705490	959	5	146	589	846	8836	3	0	0
0740711474	234	3	466	201	1346	21653	5	0	0
0740719890	374	8	960	232	1104	11681	10	0	0
0740726927	559	6	505	1163	699	1685	0	0	0
0740733060	20	22	1273	1343	1391	20057	9	0	0
0742522458	52	6	1114	1109	1670	14341	4	338	57.46
0742526992	876	24	542	1170	1426	1831	5	86	14.62
0743200322	301	20	1360	289	1488	8898	9	0	0
0743200349	813	6	1310	97	643	14989	1	0	0
0743200349	813	13	486	744	600	7581	1	349	59.33
0743200349	813	16	331	1257	716	20036	1	0	0
0743200349	813	23	155	1319	1013	12707	1	0	0
0743201078	382	2	950	395	759	17423	3	0	0
0743206371	228	4	22	546	1378	13860	10	237	40.29
0743206401	242	17	302	753	302	981	0	0	0
0743206401	242	21	1062	39	336	20787	0	253	43.01
074321546X	489	5	950	395	1399	14295	6	0	0
0743215605	985	22	1170	1141	1364	6327	3	322	54.74
0743216016	723	10	351	511	196	7683	6	0	0
0743216016	723	16	393	1052	1690	15400	6	336	57.12
0743218035	915	4	403	1008	1220	12194	1	0	0
0743221990	815	3	6	1277	7	21860	5	0	0
0743221990	815	3	649	822	68	2524	5	0	0
0743221990	815	23	614	429	33	2332	5	0	0
0743223527	47	20	795	847	758	10077	8	0	0
0743223527	47	24	271	183	901	3269	8	276	46.92
0743225805	627	6	130	862	187	12547	0	0	0
0743226593	585	9	249	679	564	16298	4	0	0
0743234693	969	4	750	1339	59	19870	1	25	4.25
0743239431	830	12	1246	1386	487	15033	3	0	0
0743240995	412	3	1371	1098	1049	8995	4	0	0
0743240995	412	11	965	1196	1151	10632	4	81	13.77
0743240995	412	19	413	1167	37	21184	4	0	0
0743250109	420	18	904	1240	456	16179	4	0	0
0743405978	845	5	998	207	1264	19336	7	0	0
074340615X	397	7	602	611	1336	5055	10	0	0
074340615X	397	10	769	1334	303	3160	10	120	20.4
0743410173	845	22	542	1170	435	13039	4	0	0
0743410246	984	11	1420	192	1348	20086	10	0	0
0743410246	984	21	926	814	1065	11722	10	40	6.8
074341148X	134	3	1417	50	950	11553	4	339	57.63
074341148X	134	7	108	1388	792	14608	4	51	8.67
0743418727	725	21	445	74	260	16494	1	0	0
0743434013	156	23	818	40	736	14580	7	0	0
0743435257	824	12	757	1508	1517	9724	7	0	0
0743435559	766	19	1338	1132	506	12304	10	0	0
0743437640	331	3	429	1266	885	1389	2	0	0
0743437640	331	10	714	1086	584	14815	2	0	0
0743443950	205	19	640	1151	560	11319	2	309	52.53
0743445627	969	9	1079	915	16	5272	2	0	0
0743445813	166	9	1139	450	715	19645	10	0	0
0743451473	556	9	1445	1273	1331	11664	3	0	0
0743451473	556	15	1419	407	1430	13477	3	0	0
0743458982	589	18	1434	25	369	18374	10	298	50.66
0743458982	589	23	110	635	643	14249	10	0	0
0743462939	825	11	924	1314	422	17395	4	171	29.07
0743464532	891	4	278	929	438	15101	7	0	0
0743464532	891	17	1208	1310	450	6794	7	0	0
0743464532	891	24	408	642	778	21441	7	350	59.5
0743464915	889	1	97	946	627	698	2	0	0
0743467345	332	15	1455	1252	1439	14548	6	0	0
0743467345	332	19	667	417	1483	15167	6	253	43.01
074346754X	414	4	247	1066	214	16794	7	0	0
0743467981	356	19	996	863	532	10239	4	0	0
0743475488	220	7	242	864	519	10608	10	142	24.14
0743475488	220	12	1180	1366	109	8771	10	175	29.75
0743479068	867	1	777	108	1292	11296	4	0	0
0744528941	548	14	641	1456	1527	13303	9	240	40.8
0746022727	199	14	1	342	280	19699	9	0	0
0746029357	432	7	702	124	1048	16017	0	0	0
0746029357	432	19	1190	1242	460	15776	0	0	0
0746029357	988	7	702	124	1048	16017	5	0	0
0746029357	988	19	1190	1242	460	15776	5	0	0
0747232377	889	8	443	18	309	21908	10	0	0
0747239452	392	18	1424	1414	1364	10737	9	0	0
0747239452	392	21	398	358	1404	3171	9	0	0
0747248311	400	5	54	601	287	7305	1	0	0
0747248311	400	16	937	1418	906	12826	1	0	0
0747248311	400	20	849	1299	716	12094	1	0	0
0747248818	861	10	777	108	1243	3851	10	160	27.2
0747258945	439	2	225	1234	818	9839	6	0	0
0747258945	439	20	1476	715	637	20270	6	0	0
0747524432	245	2	816	776	447	11812	2	0	0
0747524432	245	8	1320	651	1262	8693	2	0	0
0747549923	540	15	433	948	433	1403	2	0	0
0748757805	234	17	1046	801	1302	13527	0	0	0
0749307749	113	4	378	885	666	17009	4	0	0
0749307749	113	16	891	632	72	18385	4	275	46.75
0749312270	450	24	623	1480	623	16872	5	0	0
0749913282	363	24	201	979	912	1006	5	0	0
0749918764	471	18	1335	1457	1362	18358	9	0	0
0749918764	471	19	1229	1441	513	12363	9	0	0
0749931892	506	7	1424	1414	642	11853	7	0	0
0751512990	615	12	846	309	459	17902	5	0	0
0751512990	615	17	1398	102	1022	15950	5	41	6.97
0751512990	993	12	846	309	459	17902	1	0	0
0751512990	993	17	1398	102	1022	15950	1	41	6.97
0751516643	222	1	798	1315	836	11152	0	0	0
0751519359	758	4	51	1383	11	12933	0	61	10.37
0751519359	758	17	630	287	54	14774	0	0	0
0752405055	107	10	547	261	14	18587	5	0	0
0752405055	107	19	69	1289	1432	18171	5	0	0
0752405055	923	10	547	261	14	18587	4	0	0
0752405055	923	19	69	1289	1432	18171	4	0	0
0752515519	984	9	1009	1516	1561	17721	3	140	23.8
0752515519	984	17	1333	879	1452	20939	3	0	0
0752524178	624	8	495	790	12	13359	8	0	0
0752800752	354	11	1206	905	900	20352	3	0	0
0752800752	354	23	1210	892	1346	21507	3	144	24.48
0752801716	866	11	602	611	459	18393	4	0	0
0752801716	866	16	1268	1435	1143	19701	4	0	0
0752816497	553	1	289	1353	764	17150	4	109	18.53
0752816497	553	14	1332	765	1076	9654	4	0	0
0752816497	553	18	45	532	308	15814	4	246	41.82
0753801973	969	2	713	1406	368	9722	4	0	0
075380476X	501	5	297	491	903	11989	3	0	0
0755308530	28	15	412	128	1023	3186	4	0	0
0756401356	40	17	385	1331	924	1256	6	0	0
0756401356	40	22	774	842	123	19822	6	0	0
075820180X	2	12	592	1505	592	10005	4	0	0
0758203055	60	17	287	1342	287	928	1	0	0
0759901260	280	1	1386	628	911	12418	8	0	0
0760725594	279	18	663	709	186	19165	8	191	32.47
0760725594	279	19	90	345	1326	21376	8	0	0
0761129758	37	6	943	5	943	9139	1	0	0
0761306498	442	6	365	1192	75	4014	8	0	0
076151340X	555	18	1127	704	1265	15161	9	0	0
0761513779	858	18	470	782	297	9340	9	0	0
0761513779	858	23	1436	1102	1109	10345	9	141	23.97
0761513779	859	18	470	782	297	9340	7	0	0
0761513779	859	23	1436	1102	1109	10345	7	141	23.97
0761523065	622	3	715	1311	912	15377	6	0	0
076152553X	89	2	382	1286	738	1249	7	0	0
0762414197	666	16	1480	177	692	19225	8	323	54.91
0762414197	666	19	1084	155	1298	19569	8	3	0.51
0762416289	120	15	1236	363	677	18200	6	149	25.33
0762727675	136	4	1257	740	1142	15652	7	0	0
0762727675	136	13	1431	15	783	11891	7	0	0
0762727675	681	4	1257	740	1142	15652	0	0	0
0762727675	681	13	1431	15	783	11891	0	0	0
0763604895	206	4	1140	760	177	21400	4	0	0
0763604895	206	5	876	239	619	8216	4	0	0
0763612545	436	9	162	525	314	9808	8	16	2.72
0763612545	436	16	1006	1404	1318	12030	8	0	0
0763612545	436	18	567	449	323	12015	8	0	0
0763612545	436	22	832	1365	309	10100	8	0	0
0764114638	592	1	454	1443	664	9422	6	0	0
0764120581	344	23	505	1163	1176	9863	5	0	0
0764152777	64	14	1183	886	825	14581	5	0	0
0764170201	30	22	777	108	349	11808	0	0	0
0764222473	909	19	673	538	1532	16855	10	336	57.12
0764226053	291	4	780	1509	1614	17932	9	152	25.84
0764228757	741	4	1256	262	384	19925	9	95	16.15
0764228757	741	14	1151	711	1223	15767	9	0	0
0764301500	63	2	249	679	376	5502	3	0	0
0764301500	63	6	1397	938	11	9434	3	0	0
0764501801	262	10	1045	570	899	5017	7	0	0
0764501801	262	17	377	445	1379	13176	7	18	3.06
0764502433	525	12	499	531	1441	11440	2	80	13.6
0764505041	29	2	1042	284	534	18842	1	0	0
076455381X	914	14	817	647	217	10678	1	0	0
0764563556	226	14	319	813	35	11570	2	230	39.1
0764563556	226	15	281	767	828	15913	2	0	0
0764809326	692	20	519	165	406	14359	7	0	0
0765305224	78	11	485	326	994	10606	0	227	38.59
0765341972	499	7	1411	908	970	9777	6	0	0
0765341972	499	12	1135	283	9	7363	6	0	0
0765341972	499	13	1251	1345	1435	7408	6	0	0
0765341972	499	18	696	1235	801	2763	6	0	0
0765341972	734	7	1411	908	970	9777	10	0	0
0765341972	734	12	1135	283	9	7363	10	0	0
0765341972	734	13	1251	1345	1435	7408	10	0	0
0765341972	734	18	696	1235	801	2763	10	0	0
0765342510	33	1	712	1268	1412	10569	6	310	52.7
0765342650	718	5	1253	641	406	15955	10	0	0
0765343878	959	18	814	859	291	4464	9	0	0
0765345889	272	10	1205	1475	1209	21816	8	0	0
076790351X	207	5	225	1234	134	747	8	0	0
076790351X	207	19	434	167	891	21452	8	301	51.17
076790351X	308	5	225	1234	134	747	2	0	0
076790351X	308	19	434	167	891	21452	2	301	51.17
076790382X	640	2	48	1408	712	15985	5	0	0
0767910044	190	13	770	257	456	9026	4	192	32.64
0768322766	567	16	51	1383	1099	7965	9	35	5.95
0768322766	567	22	1116	1518	1592	10664	9	35	5.95
0768322766	567	24	379	63	82	1213	9	0	0
076960496X	366	15	298	1421	515	5180	9	0	0
0770102158	683	17	519	165	1281	1736	0	0	0
0771056222	350	2	26	362	258	12594	8	0	0
0771061986	578	2	1170	1141	1392	9640	7	0	0
0771061986	578	7	504	1218	1484	15956	7	0	0
0771095066	665	24	19	880	1310	9597	1	0	0
0771098723	555	8	343	613	1153	12745	1	10	1.7
0771099649	5	13	1190	1242	78	7631	9	0	0
0771099649	5	16	703	590	76	2803	9	0	0
0773517634	184	16	718	883	447	17529	9	0	0
0773755365	727	22	1044	894	538	17995	0	0	0
078510965X	653	23	232	463	1044	6051	7	0	0
0785264280	274	7	701	233	756	15228	6	0	0
0785264280	274	15	675	533	539	18191	6	0	0
0785264280	727	7	701	233	756	15228	3	0	0
0785264280	727	15	675	533	539	18191	3	0	0
0785332286	741	6	638	1145	1420	9983	7	0	0
0785787828	7	9	364	412	973	3982	10	148	25.16
0785812466	736	5	842	198	867	16186	2	40	6.8
0785812466	736	6	988	951	1067	15586	2	0	0
078600018X	203	3	590	269	967	19224	7	0	0
0786002069	258	5	204	841	997	16791	7	123	20.91
0786002069	258	6	315	81	587	11849	7	0	0
0786002069	258	22	366	1259	1367	5551	7	0	0
0786005270	696	24	568	536	1100	17813	10	0	0
0786005831	707	2	335	737	1020	17112	0	0	0
0786005831	707	5	682	981	1075	7972	0	74	12.58
0786006587	743	12	1160	1061	57	10828	9	122	20.74
0786010614	878	21	340	581	990	3294	9	0	0
0786012838	521	13	274	1446	269	18887	9	257	43.69
0786014334	32	11	1462	1325	198	17475	9	0	0
078601542X	212	6	100	1380	939	20092	5	0	0
078601542X	212	16	999	404	948	13290	5	0	0
0786222727	32	13	729	919	880	10155	4	0	0
0786222727	32	19	372	1488	745	14527	4	0	0
0786222727	895	13	729	919	880	10155	1	0	0
0786222727	895	19	372	1488	745	14527	1	0	0
0786704624	479	18	873	1057	1687	19620	0	216	36.72
0786704845	852	16	1204	1169	589	12879	7	44	7.48
0786707925	434	14	380	45	586	7638	9	0	0
0786709324	577	16	153	604	882	13305	4	120	20.4
0786805250	185	8	483	1152	73	15016	10	0	0
0786805250	185	11	297	491	947	3362	10	74	12.58
078680548X	175	3	885	154	1366	9940	10	0	0
0786805714	116	10	809	1447	241	17568	5	0	0
0786805714	116	13	346	8	673	8831	5	83	14.11
0786814543	750	11	1100	1082	377	5599	7	0	0
0786814543	750	20	94	112	534	19916	7	0	0
0786843497	977	15	715	1311	1189	19198	1	258	43.86
0786860782	304	4	189	78	237	19672	2	0	0
0786860782	304	12	673	538	693	21608	2	0	0
0786860782	304	19	761	612	658	8748	2	0	0
0786860782	304	21	1330	402	370	18741	2	229	38.93
0786865342	113	2	113	1166	1100	20316	2	0	0
0786865342	113	16	70	529	842	207	2	0	0
0786865342	113	20	476	334	927	19003	2	0	0
0786868414	70	24	488	928	319	9237	7	0	0
0786868716	833	12	767	1019	378	6079	3	0	0
0786868716	833	21	1193	1143	915	11751	3	0	0
0786868848	479	8	1017	314	784	18419	10	0	0
0786880120	168	12	330	935	627	11800	4	0	0
0786880120	168	15	1216	615	802	22082	4	0	0
0786881089	333	7	974	1451	72	13434	1	354	60.18
0786881089	333	11	218	475	1382	7283	1	0	0
0786881089	333	19	310	55	1447	3340	1	0	0
0786881089	513	7	974	1451	72	13434	0	354	60.18
0786881089	513	11	218	475	1382	7283	0	0	0
0786881089	513	19	310	55	1447	3340	0	0	0
0786885254	2	4	204	841	162	10673	6	0	0
0786885254	2	11	1228	12	1179	21353	6	0	0
0786886323	435	17	691	1368	1412	14220	4	0	0
0786888245	503	3	138	1090	244	18496	9	52	8.84
0786888245	503	8	673	538	873	15672	9	0	0
0786888245	503	20	310	55	1193	14754	9	0	0
0786889624	167	4	776	960	1159	17976	10	0	0
0786889624	167	16	68	807	537	20230	10	0	0
0786889632	942	6	952	295	1309	12165	7	318	54.06
0786889667	311	6	426	619	367	19964	5	0	0
0786889667	311	17	157	1041	929	20904	5	0	0
0786890754	205	24	1167	675	1053	21301	3	0	0
0786911859	659	5	962	188	145	4350	9	0	0
0786911859	659	10	707	829	938	2842	9	0	0
0786911859	659	20	867	759	1154	3721	9	0	0
0786911859	669	5	962	188	145	4350	8	0	0
0786911859	669	10	707	829	938	2842	8	0	0
0786911859	669	20	867	759	1154	3721	8	0	0
078691324X	767	21	490	427	1123	18211	0	56	9.52
078691324X	767	21	901	492	249	12378	0	0	0
0786926643	211	11	142	640	142	16024	6	0	0
0786926643	211	20	583	1415	301	15476	6	0	0
0786927895	786	11	199	1089	1428	9792	3	0	0
0786927895	786	11	764	963	288	19239	3	0	0
0787104043	998	14	1243	501	1410	17424	10	0	0
0787121878	479	1	961	780	1109	18462	5	0	0
0787121878	479	16	475	403	1331	3060	5	0	0
0789203928	809	6	534	1503	129	21570	5	0	0
0789205106	262	15	755	1133	1265	19702	7	0	0
0789402017	208	8	1338	1132	1098	10840	4	0	0
0789402017	208	23	613	983	591	17936	4	0	0
0789402017	471	8	1338	1132	1098	10840	5	0	0
0789402017	471	23	613	983	591	17936	5	0	0
0789405652	541	5	384	902	334	7462	7	0	0
0789410532	760	18	761	612	1416	3121	9	0	0
078942522X	830	24	122	381	1557	21615	8	125	21.25
0789429829	21	10	1381	319	77	21498	8	0	0
0789447649	706	1	1022	931	412	13102	1	0	0
0789447649	706	3	157	1041	1211	21922	1	0	0
078971406X	200	8	1062	39	297	9396	3	0	0
0790001799	181	2	1138	331	83	14898	3	149	25.33
0792227360	933	7	445	74	1056	16228	6	0	0
0793537991	317	12	366	1259	672	20011	4	0	0
0800612310	105	5	1189	288	1413	17482	2	225	38.25
0800612310	105	8	706	1137	1359	22085	2	0	0
0800709535	470	2	322	1429	473	1044	10	0	0
0800709535	470	19	1118	510	250	17601	10	0	0
0800751817	461	6	834	36	1005	21467	8	0	0
0800757734	965	5	604	1038	726	7649	1	0	0
0800790898	868	1	1141	793	1247	9030	5	0	0
0800790898	868	14	341	750	341	2882	5	0	0
0801304490	879	18	8	421	494	19	6	0	0
0801855926	437	15	1102	519	873	13095	7	0	0
080186822X	9	21	592	1505	129	2227	6	0	0
0802044069	792	9	37	591	98	8137	5	0	0
0802131638	845	17	704	940	1473	10695	9	0	0
0802135226	461	4	1418	353	51	12190	2	163	27.71
0802135226	461	18	19	880	689	14121	2	277	47.09
0802139582	241	6	110	635	729	10887	8	0	0
0802150594	382	17	481	992	540	10437	1	0	0
0802713815	33	2	1297	280	1157	8171	8	0	0
0802713815	33	11	1024	339	782	16162	8	0	0
0802726313	273	23	1081	41	497	19941	9	0	0
0802731317	105	2	1219	716	1219	21603	6	0	0
0802860761	447	16	1112	470	202	5666	5	0	0
0803272596	773	17	1350	243	212	10973	8	0	0
0804000395	137	1	81	857	705	15549	3	0	0
0804000395	137	14	301	1154	419	979	3	0	0
0804000395	427	1	81	857	705	15549	0	0	0
0804000395	427	14	301	1154	419	979	0	0	0
0804104255	331	11	633	203	512	11187	5	0	0
0804107491	963	17	695	728	1707	16799	1	289	49.13
0804111111	743	4	622	1438	909	16075	6	69	11.73
0804113491	928	24	627	226	767	2830	4	273	46.41
0804114285	917	7	23	999	418	9133	6	0	0
0804114854	417	9	909	778	1407	21284	5	0	0
0804118620	547	19	606	957	139	17311	9	0	0
0805005447	714	21	665	956	562	14959	3	0	0
080503773X	444	18	1351	662	803	8791	6	0	0
0805053085	10	2	900	1231	1016	19723	7	0	0
0805054758	268	7	1442	159	645	10450	1	178	30.26
0805061088	591	7	1040	521	144	8926	6	0	0
0805061088	591	23	806	1430	421	16310	6	21	3.57
0805062858	999	1	947	466	6	14227	5	256	43.52
0805062858	999	19	1460	1060	456	14705	5	0	0
0805064346	959	17	218	475	1040	7035	7	0	0
0805064346	959	18	436	89	254	9761	7	0	0
0805070516	968	3	1094	247	1297	12516	7	114	19.38
